input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,model_name
165,random_layer_1,Linear,MM,2048,1024,256,0.1923,0.0876,0.6617,"(1, 1024)","(1, 256)",variable_random
165,random_layer_2,Conv2d,MM,64,1024,64,0.0491,0.0769,0.5625,"(1, 1024)","(1, 64)",variable_random
165,random_layer_3,Conv2d,MM,1024,32,32,0.0,0.0968,0.3658,"(1, 32)","(1, 32)",variable_random
165,random_layer_4,Linear,MM,32,1024,128,0.0,0.0887,0.297,"(1, 1024)","(1, 128)",variable_random
165,random_layer_5,Linear,MM,32,32,256,0.1989,0.5952,0.5532,"(1, 32)","(1, 256)",variable_random
165,random_layer_6,Conv2d,MM,1024,32,256,0.8102,0.6208,0.2264,"(1, 32)","(1, 256)",variable_random
165,random_layer_7,Conv2d,MM,128,128,512,0.6101,0.0015,0.529,"(1, 128)","(1, 512)",variable_random
165,random_layer_8,Conv2d,MM,1024,256,256,0.0,0.5763,0.0788,"(1, 256)","(1, 256)",variable_random
165,random_layer_9,Linear,MM,128,32,32,0.6764,0.1074,0.3149,"(1, 32)","(1, 32)",variable_random
165,random_layer_10,Conv2d,MM,256,256,256,0.2266,0.3988,0.5451,"(1, 256)","(1, 256)",variable_random
165,random_layer_11,Linear,MM,64,256,512,0.4293,0.1464,0.8984,"(1, 256)","(1, 512)",variable_random
165,random_layer_12,Linear,MM,1024,256,32,0.1659,0.5489,0.7556,"(1, 256)","(1, 32)",variable_random
165,random_layer_13,Linear,MM,1024,1024,128,0.3839,0.5575,0.2645,"(1, 1024)","(1, 128)",variable_random
165,random_layer_14,Linear,MM,512,64,512,0.2946,0.5519,0.5821,"(1, 64)","(1, 512)",variable_random
165,random_layer_15,Conv2d,MM,32,512,256,0.4831,0.0735,0.7862,"(1, 512)","(1, 256)",variable_random
165,random_layer_16,Conv2d,MM,256,32,64,0.0915,0.5272,0.5032,"(1, 32)","(1, 64)",variable_random
165,random_layer_17,Conv2d,MM,256,512,128,0.6019,0.4082,0.7172,"(1, 512)","(1, 128)",variable_random
165,random_layer_18,Linear,MM,2048,512,512,0.4332,0.5367,0.2395,"(1, 512)","(1, 512)",variable_random
165,random_layer_19,Linear,MM,256,256,64,0.4832,0.6532,0.9215,"(1, 256)","(1, 64)",variable_random
166,random_layer_0,Linear,MM,128,512,64,0.0,0.5398,0.221,"(1, 512)","(1, 64)",variable_random
166,random_layer_1,Linear,MM,1024,64,256,0.7676,0.1245,0.6148,"(1, 64)","(1, 256)",variable_random
166,random_layer_2,Conv2d,MM,32,512,32,0.0,0.0063,0.863,"(1, 512)","(1, 32)",variable_random
166,random_layer_3,Linear,MM,128,128,128,0.0489,0.0738,0.9188,"(1, 128)","(1, 128)",variable_random
166,random_layer_4,Linear,MM,64,32,128,0.0,0.1453,0.203,"(1, 32)","(1, 128)",variable_random
166,random_layer_5,Linear,MM,256,64,32,0.079,0.3414,0.3374,"(1, 64)","(1, 32)",variable_random
166,random_layer_6,Conv2d,MM,128,512,128,0.3986,0.6856,0.7649,"(1, 512)","(1, 128)",variable_random
166,random_layer_7,Linear,MM,128,32,128,0.688,0.0226,0.2321,"(1, 32)","(1, 128)",variable_random
166,random_layer_8,Linear,MM,128,256,128,0.0675,0.0853,0.7775,"(1, 256)","(1, 128)",variable_random
166,random_layer_9,Conv2d,MM,512,32,256,0.2442,0.5223,0.4444,"(1, 32)","(1, 256)",variable_random
166,random_layer_10,Conv2d,MM,64,32,64,0.6674,0.088,0.9368,"(1, 32)","(1, 64)",variable_random
166,random_layer_11,Conv2d,MM,512,64,64,0.0716,0.1366,0.0025,"(1, 64)","(1, 64)",variable_random
166,random_layer_12,Conv2d,MM,32,32,256,0.2934,0.363,0.1527,"(1, 32)","(1, 256)",variable_random
166,random_layer_13,Linear,MM,256,256,512,0.2998,0.3911,0.9405,"(1, 256)","(1, 512)",variable_random
166,random_layer_14,Conv2d,MM,2048,64,32,0.4304,0.1273,0.1151,"(1, 64)","(1, 32)",variable_random
166,random_layer_15,Linear,MM,512,64,32,0.1142,0.092,0.0569,"(1, 64)","(1, 32)",variable_random
166,random_layer_16,Linear,MM,64,256,128,0.4138,0.35,0.5658,"(1, 256)","(1, 128)",variable_random
166,random_layer_17,Linear,MM,64,128,256,0.5109,0.091,0.7346,"(1, 128)","(1, 256)",variable_random
166,random_layer_18,Linear,MM,128,256,512,0.0,0.601,0.415,"(1, 256)","(1, 512)",variable_random
166,random_layer_19,Conv2d,MM,1024,256,256,0.685,0.0365,0.2045,"(1, 256)","(1, 256)",variable_random
167,random_layer_0,Linear,MM,128,64,256,0.0,0.0478,0.9139,"(1, 64)","(1, 256)",variable_random
167,random_layer_1,Conv2d,MM,256,512,32,0.0,0.6853,0.1363,"(1, 512)","(1, 32)",variable_random
167,random_layer_2,Linear,MM,1024,1024,128,0.7165,0.4851,0.3065,"(1, 1024)","(1, 128)",variable_random
167,random_layer_3,Linear,MM,32,256,32,0.6613,0.6975,0.1647,"(1, 256)","(1, 32)",variable_random
167,random_layer_4,Linear,MM,512,128,128,0.9085,0.6459,0.6598,"(1, 128)","(1, 128)",variable_random
167,random_layer_5,Linear,MM,512,1024,64,0.6607,0.6595,0.0746,"(1, 1024)","(1, 64)",variable_random
167,random_layer_6,Conv2d,MM,512,128,256,0.6608,0.0725,0.0169,"(1, 128)","(1, 256)",variable_random
167,random_layer_7,Linear,MM,512,64,256,0.0733,0.4061,0.7423,"(1, 64)","(1, 256)",variable_random
167,random_layer_8,Linear,MM,512,128,512,0.4573,0.0618,0.4589,"(1, 128)","(1, 512)",variable_random
167,random_layer_9,Linear,MM,32,64,128,0.1739,0.0407,0.0931,"(1, 64)","(1, 128)",variable_random
167,random_layer_10,Conv2d,MM,512,512,64,0.0,0.0178,0.553,"(1, 512)","(1, 64)",variable_random
167,random_layer_11,Conv2d,MM,256,128,256,0.2955,0.6808,0.0762,"(1, 128)","(1, 256)",variable_random
167,random_layer_12,Linear,MM,1024,512,64,0.6386,0.3299,0.7223,"(1, 512)","(1, 64)",variable_random
167,random_layer_13,Linear,MM,256,1024,128,0.3925,0.5934,0.6755,"(1, 1024)","(1, 128)",variable_random
167,random_layer_14,Conv2d,MM,1024,512,64,0.5502,0.0826,0.072,"(1, 512)","(1, 64)",variable_random
167,random_layer_15,Conv2d,MM,32,256,32,0.3405,0.6111,0.7777,"(1, 256)","(1, 32)",variable_random
167,random_layer_16,Conv2d,MM,32,512,64,0.6706,0.1414,0.552,"(1, 512)","(1, 64)",variable_random
167,random_layer_17,Conv2d,MM,256,32,128,0.0,0.0735,0.7487,"(1, 32)","(1, 128)",variable_random
167,random_layer_18,Linear,MM,512,64,256,0.1261,0.0348,0.8692,"(1, 64)","(1, 256)",variable_random
167,random_layer_19,Linear,MM,2048,256,256,0.2213,0.327,0.2723,"(1, 256)","(1, 256)",variable_random
168,random_layer_0,Linear,MM,512,512,512,0.0,0.5665,0.8837,"(1, 512)","(1, 512)",variable_random
168,random_layer_1,Linear,MM,32,32,128,0.5942,0.0856,0.2033,"(1, 32)","(1, 128)",variable_random
168,random_layer_2,Conv2d,MM,1024,256,32,0.0,0.4766,0.2035,"(1, 256)","(1, 32)",variable_random
168,random_layer_3,Linear,MM,256,256,256,0.7259,0.6997,0.9011,"(1, 256)","(1, 256)",variable_random
168,random_layer_4,Linear,MM,2048,32,32,0.8539,0.3695,0.918,"(1, 32)","(1, 32)",variable_random
168,random_layer_5,Linear,MM,32,64,32,0.2013,0.3975,0.1065,"(1, 64)","(1, 32)",variable_random
168,random_layer_6,Linear,MM,256,512,512,0.4458,0.4134,0.6184,"(1, 512)","(1, 512)",variable_random
168,random_layer_7,Linear,MM,1024,64,128,0.6903,0.4845,0.327,"(1, 64)","(1, 128)",variable_random
168,random_layer_8,Linear,MM,512,64,32,0.3184,0.4244,0.9096,"(1, 64)","(1, 32)",variable_random
168,random_layer_9,Conv2d,MM,2048,1024,256,0.2405,0.681,0.1337,"(1, 1024)","(1, 256)",variable_random
168,random_layer_10,Conv2d,MM,128,512,128,0.6574,0.6988,0.3687,"(1, 512)","(1, 128)",variable_random
168,random_layer_11,Conv2d,MM,64,1024,128,0.5684,0.4663,0.0381,"(1, 1024)","(1, 128)",variable_random
168,random_layer_12,Linear,MM,128,256,32,0.5341,0.0445,0.6477,"(1, 256)","(1, 32)",variable_random
168,random_layer_13,Conv2d,MM,128,512,128,0.0,0.4949,0.0014,"(1, 512)","(1, 128)",variable_random
168,random_layer_14,Conv2d,MM,64,1024,512,0.358,0.3674,0.2863,"(1, 1024)","(1, 512)",variable_random
168,random_layer_15,Linear,MM,512,32,64,0.3636,0.4852,0.4045,"(1, 32)","(1, 64)",variable_random
168,random_layer_16,Linear,MM,64,32,512,0.3812,0.149,0.3165,"(1, 32)","(1, 512)",variable_random
168,random_layer_17,Conv2d,MM,512,512,512,0.3444,0.6436,0.0479,"(1, 512)","(1, 512)",variable_random
168,random_layer_18,Linear,MM,32,128,256,0.99,0.0456,0.0294,"(1, 128)","(1, 256)",variable_random
168,random_layer_19,Linear,MM,32,64,128,0.3382,0.5062,0.8963,"(1, 64)","(1, 128)",variable_random
169,random_layer_0,Conv2d,MM,128,64,128,0.1575,0.5774,0.6952,"(1, 64)","(1, 128)",variable_random
169,random_layer_1,Linear,MM,128,32,512,0.4543,0.6202,0.5163,"(1, 32)","(1, 512)",variable_random
169,random_layer_2,Linear,MM,64,256,512,0.5546,0.0186,0.592,"(1, 256)","(1, 512)",variable_random
169,random_layer_3,Conv2d,MM,64,64,32,0.1669,0.1342,0.6226,"(1, 64)","(1, 32)",variable_random
169,random_layer_4,Linear,MM,512,512,128,0.1071,0.0978,0.2145,"(1, 512)","(1, 128)",variable_random
169,random_layer_5,Linear,MM,1024,128,256,0.0777,0.5187,0.3899,"(1, 128)","(1, 256)",variable_random
169,random_layer_6,Linear,MM,1024,1024,128,0.5116,0.1401,0.852,"(1, 1024)","(1, 128)",variable_random
169,random_layer_7,Linear,MM,32,64,32,0.4108,0.0408,0.2518,"(1, 64)","(1, 32)",variable_random
169,random_layer_8,Linear,MM,256,512,32,0.0773,0.1121,0.5609,"(1, 512)","(1, 32)",variable_random
169,random_layer_9,Linear,MM,64,512,128,0.0261,0.6369,0.3904,"(1, 512)","(1, 128)",variable_random
169,random_layer_10,Conv2d,MM,256,64,32,0.4998,0.582,0.1219,"(1, 64)","(1, 32)",variable_random
169,random_layer_11,Linear,MM,128,256,256,0.6425,0.0026,0.2629,"(1, 256)","(1, 256)",variable_random
169,random_layer_12,Linear,MM,1024,512,256,0.0054,0.1057,0.5966,"(1, 512)","(1, 256)",variable_random
169,random_layer_13,Linear,MM,512,64,64,0.1101,0.5727,0.5025,"(1, 64)","(1, 64)",variable_random
169,random_layer_14,Linear,MM,64,256,128,0.6087,0.5602,0.0428,"(1, 256)","(1, 128)",variable_random
169,random_layer_15,Conv2d,MM,256,1024,128,0.7925,0.6343,0.5652,"(1, 1024)","(1, 128)",variable_random
169,random_layer_16,Linear,MM,512,1024,128,0.6311,0.3064,0.3472,"(1, 1024)","(1, 128)",variable_random
169,random_layer_17,Conv2d,MM,32,1024,128,0.5163,0.1133,0.913,"(1, 1024)","(1, 128)",variable_random
169,random_layer_18,Linear,MM,2048,512,32,0.1061,0.1012,0.348,"(1, 512)","(1, 32)",variable_random
169,random_layer_19,Linear,MM,128,128,512,0.0,0.1204,0.2009,"(1, 128)","(1, 512)",variable_random
170,random_layer_0,Linear,MM,256,64,32,0.0,0.4204,0.3853,"(1, 64)","(1, 32)",variable_random
170,random_layer_1,Linear,MM,128,32,512,0.1396,0.1493,0.2245,"(1, 32)","(1, 512)",variable_random
170,random_layer_2,Conv2d,MM,64,256,32,0.2152,0.5625,0.3706,"(1, 256)","(1, 32)",variable_random
170,random_layer_3,Linear,MM,2048,32,512,0.7865,0.1021,0.4815,"(1, 32)","(1, 512)",variable_random
170,random_layer_4,Conv2d,MM,1024,64,256,0.3337,0.464,0.4263,"(1, 64)","(1, 256)",variable_random
170,random_layer_5,Linear,MM,64,64,64,0.2791,0.4443,0.1351,"(1, 64)","(1, 64)",variable_random
170,random_layer_6,Linear,MM,256,32,32,0.5157,0.4953,0.315,"(1, 32)","(1, 32)",variable_random
170,random_layer_7,Conv2d,MM,128,256,512,0.6808,0.6885,0.8011,"(1, 256)","(1, 512)",variable_random
170,random_layer_8,Linear,MM,128,512,512,0.6098,0.5873,0.7545,"(1, 512)","(1, 512)",variable_random
170,random_layer_9,Linear,MM,1024,32,256,0.4644,0.142,0.2693,"(1, 32)","(1, 256)",variable_random
170,random_layer_10,Linear,MM,1024,256,32,0.1273,0.0785,0.2531,"(1, 256)","(1, 32)",variable_random
170,random_layer_11,Conv2d,MM,32,32,32,0.0,0.1191,0.6175,"(1, 32)","(1, 32)",variable_random
170,random_layer_12,Conv2d,MM,64,128,64,0.0,0.149,0.1555,"(1, 128)","(1, 64)",variable_random
170,random_layer_13,Conv2d,MM,32,1024,64,0.1882,0.0965,0.5555,"(1, 1024)","(1, 64)",variable_random
170,random_layer_14,Conv2d,MM,2048,128,128,0.0,0.6407,0.9359,"(1, 128)","(1, 128)",variable_random
170,random_layer_15,Linear,MM,1024,256,512,0.8221,0.032,0.3975,"(1, 256)","(1, 512)",variable_random
170,random_layer_16,Conv2d,MM,128,256,32,0.0,0.3377,0.6501,"(1, 256)","(1, 32)",variable_random
170,random_layer_17,Linear,MM,2048,1024,512,0.2165,0.3349,0.5172,"(1, 1024)","(1, 512)",variable_random
170,random_layer_18,Linear,MM,2048,512,32,0.2332,0.069,0.7774,"(1, 512)","(1, 32)",variable_random
170,random_layer_19,Linear,MM,128,128,512,0.0,0.305,0.7654,"(1, 128)","(1, 512)",variable_random
171,random_layer_0,Linear,MM,32,32,64,0.0,0.6829,0.3841,"(1, 32)","(1, 64)",variable_random
171,random_layer_1,Linear,MM,1024,1024,128,0.6896,0.6603,0.0238,"(1, 1024)","(1, 128)",variable_random
171,random_layer_2,Linear,MM,256,256,256,0.8376,0.5053,0.7822,"(1, 256)","(1, 256)",variable_random
171,random_layer_3,Conv2d,MM,64,1024,32,0.4155,0.1127,0.9398,"(1, 1024)","(1, 32)",variable_random
171,random_layer_4,Linear,MM,1024,1024,128,0.0492,0.0514,0.9068,"(1, 1024)","(1, 128)",variable_random
171,random_layer_5,Linear,MM,512,1024,128,0.0,0.0763,0.3749,"(1, 1024)","(1, 128)",variable_random
171,random_layer_6,Linear,MM,64,64,512,0.032,0.0155,0.1743,"(1, 64)","(1, 512)",variable_random
171,random_layer_7,Linear,MM,64,128,64,0.0,0.0833,0.0632,"(1, 128)","(1, 64)",variable_random
171,random_layer_8,Conv2d,MM,1024,32,32,0.0,0.0593,0.7735,"(1, 32)","(1, 32)",variable_random
171,random_layer_9,Linear,MM,256,1024,128,0.2925,0.481,0.2175,"(1, 1024)","(1, 128)",variable_random
171,random_layer_10,Conv2d,MM,2048,1024,256,0.4125,0.4913,0.3189,"(1, 1024)","(1, 256)",variable_random
171,random_layer_11,Linear,MM,128,512,256,0.5576,0.6779,0.0318,"(1, 512)","(1, 256)",variable_random
171,random_layer_12,Conv2d,MM,512,128,128,0.8086,0.3419,0.2533,"(1, 128)","(1, 128)",variable_random
171,random_layer_13,Linear,MM,1024,1024,512,0.2613,0.1184,0.4458,"(1, 1024)","(1, 512)",variable_random
171,random_layer_14,Linear,MM,64,256,32,0.0,0.1368,0.0183,"(1, 256)","(1, 32)",variable_random
171,random_layer_15,Conv2d,MM,512,64,512,0.0233,0.1422,0.4537,"(1, 64)","(1, 512)",variable_random
171,random_layer_16,Linear,MM,256,32,128,0.2198,0.1387,0.779,"(1, 32)","(1, 128)",variable_random
171,random_layer_17,Linear,MM,64,512,128,0.0926,0.631,0.4036,"(1, 512)","(1, 128)",variable_random
171,random_layer_18,Conv2d,MM,512,1024,512,0.7007,0.1134,0.1189,"(1, 1024)","(1, 512)",variable_random
171,random_layer_19,Conv2d,MM,256,1024,64,0.0718,0.016,0.7506,"(1, 1024)","(1, 64)",variable_random
172,random_layer_0,Linear,MM,32,256,512,0.1401,0.3433,0.1473,"(1, 256)","(1, 512)",variable_random
172,random_layer_1,Linear,MM,1024,1024,256,0.4053,0.6435,0.3948,"(1, 1024)","(1, 256)",variable_random
172,random_layer_2,Conv2d,MM,256,256,32,0.2833,0.1333,0.0812,"(1, 256)","(1, 32)",variable_random
172,random_layer_3,Conv2d,MM,256,128,256,0.0,0.6302,0.2753,"(1, 128)","(1, 256)",variable_random
172,random_layer_4,Conv2d,MM,512,512,128,0.7785,0.5498,0.7325,"(1, 512)","(1, 128)",variable_random
172,random_layer_5,Conv2d,MM,32,1024,128,0.7682,0.0456,0.8683,"(1, 1024)","(1, 128)",variable_random
172,random_layer_6,Linear,MM,64,32,256,0.1147,0.1283,0.2621,"(1, 32)","(1, 256)",variable_random
172,random_layer_7,Linear,MM,128,64,128,0.0797,0.1094,0.8311,"(1, 64)","(1, 128)",variable_random
172,random_layer_8,Conv2d,MM,1024,32,512,0.0857,0.635,0.3611,"(1, 32)","(1, 512)",variable_random
172,random_layer_9,Linear,MM,1024,1024,128,0.7731,0.347,0.5523,"(1, 1024)","(1, 128)",variable_random
172,random_layer_10,Linear,MM,2048,64,256,0.6345,0.1336,0.3127,"(1, 64)","(1, 256)",variable_random
172,random_layer_11,Linear,MM,256,256,128,0.3721,0.132,0.7127,"(1, 256)","(1, 128)",variable_random
172,random_layer_12,Linear,MM,1024,256,32,0.2172,0.0264,0.8889,"(1, 256)","(1, 32)",variable_random
172,random_layer_13,Linear,MM,256,128,256,0.1038,0.4874,0.8573,"(1, 128)","(1, 256)",variable_random
172,random_layer_14,Conv2d,MM,2048,256,32,0.3837,0.0919,0.6494,"(1, 256)","(1, 32)",variable_random
172,random_layer_15,Linear,MM,2048,64,128,0.198,0.4505,0.7848,"(1, 64)","(1, 128)",variable_random
172,random_layer_16,Conv2d,MM,32,128,512,0.4842,0.6635,0.5963,"(1, 128)","(1, 512)",variable_random
172,random_layer_17,Linear,MM,128,256,64,0.5603,0.0004,0.0004,"(1, 256)","(1, 64)",variable_random
172,random_layer_18,Conv2d,MM,2048,1024,256,0.0156,0.0518,0.9475,"(1, 1024)","(1, 256)",variable_random
172,random_layer_19,Linear,MM,256,512,512,0.2661,0.3396,0.7322,"(1, 512)","(1, 512)",variable_random
173,random_layer_0,Linear,MM,64,32,128,0.0,0.3607,0.7342,"(1, 32)","(1, 128)",variable_random
173,random_layer_1,Conv2d,MM,2048,512,32,0.2551,0.023,0.3167,"(1, 512)","(1, 32)",variable_random
173,random_layer_2,Conv2d,MM,128,128,512,0.1682,0.0054,0.1285,"(1, 128)","(1, 512)",variable_random
173,random_layer_3,Conv2d,MM,1024,512,128,0.0,0.333,0.3002,"(1, 512)","(1, 128)",variable_random
173,random_layer_4,Conv2d,MM,512,32,32,0.5294,0.0693,0.9377,"(1, 32)","(1, 32)",variable_random
173,random_layer_5,Linear,MM,32,512,512,0.0,0.6684,0.4629,"(1, 512)","(1, 512)",variable_random
173,random_layer_6,Conv2d,MM,64,128,64,0.6792,0.4139,0.743,"(1, 128)","(1, 64)",variable_random
173,random_layer_7,Conv2d,MM,64,512,128,0.5929,0.5766,0.4417,"(1, 512)","(1, 128)",variable_random
173,random_layer_8,Conv2d,MM,2048,512,64,0.6999,0.5648,0.597,"(1, 512)","(1, 64)",variable_random
173,random_layer_9,Conv2d,MM,32,128,64,0.646,0.1265,0.7295,"(1, 128)","(1, 64)",variable_random
173,random_layer_10,Linear,MM,128,1024,512,0.2874,0.6935,0.8648,"(1, 1024)","(1, 512)",variable_random
173,random_layer_11,Linear,MM,64,1024,256,0.7473,0.43,0.695,"(1, 1024)","(1, 256)",variable_random
173,random_layer_12,Conv2d,MM,32,32,512,0.3828,0.0696,0.8503,"(1, 32)","(1, 512)",variable_random
173,random_layer_13,Conv2d,MM,2048,64,256,0.0,0.3763,0.4026,"(1, 64)","(1, 256)",variable_random
173,random_layer_14,Conv2d,MM,64,512,32,0.2856,0.1272,0.3971,"(1, 512)","(1, 32)",variable_random
173,random_layer_15,Conv2d,MM,1024,64,256,0.4342,0.6722,0.2983,"(1, 64)","(1, 256)",variable_random
173,random_layer_16,Conv2d,MM,64,1024,256,0.6704,0.507,0.7549,"(1, 1024)","(1, 256)",variable_random
173,random_layer_17,Conv2d,MM,1024,512,512,0.6163,0.1317,0.8996,"(1, 512)","(1, 512)",variable_random
173,random_layer_18,Linear,MM,2048,512,128,0.2482,0.3498,0.2434,"(1, 512)","(1, 128)",variable_random
173,random_layer_19,Conv2d,MM,1024,256,64,0.1854,0.0866,0.2485,"(1, 256)","(1, 64)",variable_random
174,random_layer_0,Conv2d,MM,64,128,512,0.0,0.4628,0.0305,"(1, 128)","(1, 512)",variable_random
174,random_layer_1,Conv2d,MM,2048,128,256,0.5305,0.4117,0.1937,"(1, 128)","(1, 256)",variable_random
174,random_layer_2,Linear,MM,64,64,64,0.4759,0.0012,0.4478,"(1, 64)","(1, 64)",variable_random
174,random_layer_3,Linear,MM,32,32,128,0.1656,0.1259,0.1639,"(1, 32)","(1, 128)",variable_random
174,random_layer_4,Conv2d,MM,1024,256,128,0.5197,0.4619,0.5617,"(1, 256)","(1, 128)",variable_random
174,random_layer_5,Linear,MM,64,1024,256,0.5256,0.3437,0.3906,"(1, 1024)","(1, 256)",variable_random
174,random_layer_6,Linear,MM,1024,256,256,0.3194,0.5267,0.0287,"(1, 256)","(1, 256)",variable_random
174,random_layer_7,Conv2d,MM,2048,1024,128,0.576,0.4036,0.1085,"(1, 1024)","(1, 128)",variable_random
174,random_layer_8,Conv2d,MM,64,32,128,0.2263,0.1085,0.8198,"(1, 32)","(1, 128)",variable_random
174,random_layer_9,Conv2d,MM,1024,64,128,0.2033,0.0167,0.8947,"(1, 64)","(1, 128)",variable_random
174,random_layer_10,Linear,MM,1024,1024,64,0.1377,0.6725,0.7781,"(1, 1024)","(1, 64)",variable_random
174,random_layer_11,Linear,MM,512,256,512,0.6978,0.1145,0.2883,"(1, 256)","(1, 512)",variable_random
174,random_layer_12,Conv2d,MM,32,1024,64,0.092,0.0273,0.3707,"(1, 1024)","(1, 64)",variable_random
174,random_layer_13,Linear,MM,64,1024,256,0.019,0.5237,0.7261,"(1, 1024)","(1, 256)",variable_random
174,random_layer_14,Linear,MM,256,512,128,0.715,0.6389,0.8158,"(1, 512)","(1, 128)",variable_random
174,random_layer_15,Conv2d,MM,1024,32,256,0.5651,0.0233,0.6435,"(1, 32)","(1, 256)",variable_random
174,random_layer_16,Linear,MM,128,512,32,0.0,0.3657,0.2876,"(1, 512)","(1, 32)",variable_random
174,random_layer_17,Linear,MM,64,256,512,0.2725,0.6575,0.8942,"(1, 256)","(1, 512)",variable_random
174,random_layer_18,Linear,MM,32,512,128,0.4664,0.0193,0.3969,"(1, 512)","(1, 128)",variable_random
174,random_layer_19,Linear,MM,512,64,32,0.0,0.4061,0.2316,"(1, 64)","(1, 32)",variable_random
175,random_layer_0,Conv2d,MM,2048,128,32,0.0758,0.0205,0.9246,"(1, 128)","(1, 32)",variable_random
175,random_layer_1,Conv2d,MM,2048,32,128,0.0,0.4766,0.8743,"(1, 32)","(1, 128)",variable_random
175,random_layer_2,Linear,MM,64,1024,128,0.5609,0.1268,0.4246,"(1, 1024)","(1, 128)",variable_random
175,random_layer_3,Conv2d,MM,512,256,64,0.2115,0.5505,0.3874,"(1, 256)","(1, 64)",variable_random
175,random_layer_4,Linear,MM,32,64,128,0.7241,0.0433,0.6371,"(1, 64)","(1, 128)",variable_random
175,random_layer_5,Conv2d,MM,128,128,128,0.2168,0.6031,0.0958,"(1, 128)","(1, 128)",variable_random
175,random_layer_6,Linear,MM,128,256,64,0.6599,0.679,0.802,"(1, 256)","(1, 64)",variable_random
175,random_layer_7,Linear,MM,128,1024,32,0.6713,0.6546,0.0096,"(1, 1024)","(1, 32)",variable_random
175,random_layer_8,Conv2d,MM,32,32,128,0.6172,0.1093,0.3992,"(1, 32)","(1, 128)",variable_random
175,random_layer_9,Conv2d,MM,64,512,512,0.2628,0.6612,0.2287,"(1, 512)","(1, 512)",variable_random
175,random_layer_10,Linear,MM,1024,64,128,0.7894,0.596,0.2701,"(1, 64)","(1, 128)",variable_random
175,random_layer_11,Linear,MM,512,64,512,0.6806,0.3894,0.1119,"(1, 64)","(1, 512)",variable_random
175,random_layer_12,Conv2d,MM,64,256,64,0.1579,0.567,0.1519,"(1, 256)","(1, 64)",variable_random
175,random_layer_13,Linear,MM,256,64,128,0.8164,0.4199,0.3915,"(1, 64)","(1, 128)",variable_random
175,random_layer_14,Linear,MM,128,512,64,0.3805,0.5276,0.6934,"(1, 512)","(1, 64)",variable_random
175,random_layer_15,Linear,MM,1024,512,512,0.453,0.1385,0.7722,"(1, 512)","(1, 512)",variable_random
175,random_layer_16,Linear,MM,512,256,32,0.2726,0.0135,0.0799,"(1, 256)","(1, 32)",variable_random
175,random_layer_17,Conv2d,MM,2048,32,32,0.1361,0.4076,0.0322,"(1, 32)","(1, 32)",variable_random
175,random_layer_18,Conv2d,MM,32,32,512,0.4501,0.0826,0.6237,"(1, 32)","(1, 512)",variable_random
175,random_layer_19,Linear,MM,32,256,64,0.0,0.4923,0.757,"(1, 256)","(1, 64)",variable_random
176,random_layer_0,Conv2d,MM,64,128,256,0.0414,0.1256,0.9294,"(1, 128)","(1, 256)",variable_random
176,random_layer_1,Linear,MM,256,256,32,0.0,0.0611,0.345,"(1, 256)","(1, 32)",variable_random
176,random_layer_2,Conv2d,MM,32,64,32,0.0,0.3293,0.6869,"(1, 64)","(1, 32)",variable_random
176,random_layer_3,Linear,MM,256,64,512,0.4069,0.5701,0.1045,"(1, 64)","(1, 512)",variable_random
176,random_layer_4,Conv2d,MM,64,128,256,0.818,0.0387,0.4829,"(1, 128)","(1, 256)",variable_random
176,random_layer_5,Conv2d,MM,32,256,256,0.2273,0.1108,0.3826,"(1, 256)","(1, 256)",variable_random
176,random_layer_6,Conv2d,MM,128,32,32,0.0479,0.4965,0.239,"(1, 32)","(1, 32)",variable_random
176,random_layer_7,Linear,MM,64,256,32,0.4248,0.003,0.416,"(1, 256)","(1, 32)",variable_random
176,random_layer_8,Linear,MM,2048,1024,64,0.0,0.3229,0.3515,"(1, 1024)","(1, 64)",variable_random
176,random_layer_9,Linear,MM,2048,256,256,0.3378,0.0436,0.4323,"(1, 256)","(1, 256)",variable_random
176,random_layer_10,Conv2d,MM,512,512,32,0.1872,0.5662,0.0886,"(1, 512)","(1, 32)",variable_random
176,random_layer_11,Conv2d,MM,1024,256,128,0.7343,0.5571,0.1467,"(1, 256)","(1, 128)",variable_random
176,random_layer_12,Conv2d,MM,512,32,256,0.4144,0.5425,0.17,"(1, 32)","(1, 256)",variable_random
176,random_layer_13,Linear,MM,1024,512,32,0.5214,0.0808,0.291,"(1, 512)","(1, 32)",variable_random
176,random_layer_14,Conv2d,MM,512,128,32,0.0,0.0292,0.2965,"(1, 128)","(1, 32)",variable_random
176,random_layer_15,Conv2d,MM,1024,128,32,0.0503,0.5905,0.0827,"(1, 128)","(1, 32)",variable_random
176,random_layer_16,Linear,MM,512,512,256,0.2313,0.0007,0.4114,"(1, 512)","(1, 256)",variable_random
176,random_layer_17,Linear,MM,128,128,256,0.0,0.4745,0.3939,"(1, 128)","(1, 256)",variable_random
176,random_layer_18,Linear,MM,32,32,512,0.5803,0.5707,0.6102,"(1, 32)","(1, 512)",variable_random
176,random_layer_19,Conv2d,MM,64,512,64,0.5642,0.3827,0.7038,"(1, 512)","(1, 64)",variable_random
177,random_layer_0,Conv2d,MM,64,128,256,0.2848,0.0353,0.8465,"(1, 128)","(1, 256)",variable_random
